계약종별 전력사용량 월별( 20240509 현재 ),,,,,,,
"시도 : 전체(시도), 시군구 : 전체(시 / 군 / 구)",,,,,,,
기간 : 2020년 01 월 ~ 2020년 06월,,,,,,,
년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),전기요금(원),평균판매단가(원/kWh)
202001,충청북도,전체,주택용,"618,703 ","204,918,965 ","23,009,429,783 ",112.3 
202001,충청북도,전체,합계,"1,090,402 ","2,401,135,455 ","265,916,995,890 ",110.7 
202002,강원특별자치도,전체,가로등,"121,155 ","17,021,511 ","1,919,156,889 ",112.7 
202002,강원특별자치도,전체,교육용,"1,062 ","30,752,060 ","3,176,077,257 ",103.3 
202002,강원특별자치도,전체,농사용,"109,576 ","58,516,488 ","2,945,166,877 ",50.3 
202002,강원특별자치도,전체,산업용,"13,985 ","518,979,686 ","58,114,908,403 ",112 
202002,강원특별자치도,전체,심 야,"88,882 ","224,560,652 ","16,791,658,232 ",74.8 
202002,강원특별자치도,전체,일반용,"149,286 ","448,820,502 ","59,039,552,961 ",131.5 
202002,강원특별자치도,전체,주택용,"608,329 ","203,003,988 ","22,969,549,584 ",113.1 
202002,강원특별자치도,전체,합계,"1,092,275 ","1,501,654,887 ","164,956,070,203 ",109.8 
202002,경기도,전체,가로등,"361,548 ","78,052,425 ","8,774,446,316 ",112.4 
202002,경기도,전체,교육용,"4,542 ","140,253,981 ","14,886,107,201 ",106.1 
202002,경기도,전체,농사용,"229,762 ","258,885,965 ","12,499,250,663 ",48.3 
202002,경기도,전체,산업용,"130,670 ","5,612,989,701 ","666,551,503,440 ",118.8 
202002,경기도,전체,심 야,"139,759 ","380,849,572 ","28,725,480,211 ",75.4 
202002,경기도,전체,일반용,"694,981 ","2,722,400,260 ","359,915,131,071 ",132.2 
202002,경기도,전체,주택용,"3,003,994 ","1,660,393,685 ","189,135,197,774 ",113.9 
202002,경기도,전체,합계,"4,565,256 ","10,853,825,589 ","1,280,487,116,676 ",118 
202002,경상남도,전체,가로등,"180,856 ","25,022,279 ","2,807,363,282 ",112.2 
202002,경상남도,전체,교육용,"1,680 ","36,437,223 ","4,240,036,391 ",116.4 
202002,경상남도,전체,농사용,"212,703 ","322,878,694 ","15,333,072,013 ",47.5 
202002,경상남도,전체,산업용,"38,535 ","1,605,261,294 ","199,273,242,031 ",124.1 
202002,경상남도,전체,심 야,"84,377 ","123,441,354 ","9,278,808,281 ",75.2 
202002,경상남도,전체,일반용,"224,147 ","592,359,730 ","80,448,084,194 ",135.8 
202002,경상남도,전체,주택용,"1,174,158 ","420,432,879 ","47,225,436,838 ",112.3 
202002,경상남도,전체,합계,"1,916,456 ","3,125,833,453 ","358,606,043,030 ",114.7 
202002,경상북도,전체,가로등,"203,347 ","27,073,884 ","3,003,612,471 ",110.9 
202002,경상북도,전체,교육용,"1,474 ","52,103,884 ","5,571,504,175 ",106.9 
202002,경상북도,전체,농사용,"344,736 ","181,228,608 ","8,972,330,151 ",49.5 
202002,경상북도,전체,산업용,"32,400 ","2,278,380,002 ","261,681,007,181 ",114.9 
202002,경상북도,전체,심 야,"72,856 ","155,984,601 ","11,656,220,533 ",74.7 
202002,경상북도,전체,일반용,"216,628 ","510,138,885 ","68,499,314,744 ",134.3 
202002,경상북도,전체,주택용,"1,148,382 ","327,899,907 ","36,153,246,681 ",110.3 
202002,경상북도,전체,합계,"2,019,823 ","3,532,809,771 ","395,537,235,936 ",112 
202002,광주광역시,전체,가로등,"47,172 ","7,797,033 ","843,362,345 ",108.2 
202002,광주광역시,전체,교육용,630 ,"23,584,697 ","2,519,120,965 ",106.8 
202002,광주광역시,전체,농사용,"11,652 ","9,553,616 ","459,055,855 ",48.1 
202002,광주광역시,전체,산업용,"6,361 ","239,037,470 ","30,336,436,185 ",126.9 
202002,광주광역시,전체,심 야,"6,050 ","13,079,678 ","961,921,816 ",73.5 
202002,광주광역시,전체,일반용,"92,899 ","261,335,111 ","34,913,762,881 ",133.6 
202002,광주광역시,전체,주택용,"386,926 ","185,680,622 ","20,266,087,925 ",109.1 
202002,광주광역시,전체,합계,"551,690 ","740,068,227 ","90,299,747,972 ",122 
202002,대구광역시,전체,가로등,"62,107 ","11,969,019 ","1,296,905,449 ",108.4 
202002,대구광역시,전체,교육용,828 ,"29,446,918 ","3,203,644,003 ",108.8 
202002,대구광역시,전체,농사용,"14,776 ","7,663,053 ","389,731,908 ",50.9 
202002,대구광역시,전체,산업용,"20,551 ","524,489,307 ","64,572,414,830 ",123.1 
202002,대구광역시,전체,심 야,"17,564 ","28,936,755 ","2,176,632,713 ",75.2 
202002,대구광역시,전체,일반용,"154,467 ","411,768,393 ","55,484,097,562 ",134.7 
202002,대구광역시,전체,주택용,"661,733 ","300,294,144 ","32,684,807,599 ",108.8 
202002,대구광역시,전체,합계,"932,026 ","1,314,567,589 ","159,808,234,064 ",121.6 
202002,대전광역시,전체,가로등,"37,732 ","7,561,971 ","831,280,682 ",109.9 
202002,대전광역시,전체,교육용,617 ,"35,610,260 ","3,603,300,399 ",101.2 
202002,대전광역시,전체,농사용,"7,534 ","3,359,983 ","172,552,610 ",51.4 
202002,대전광역시,전체,산업용,"5,636 ","262,679,205 ","31,385,495,956 ",119.5 
202002,대전광역시,전체,심 야,"15,503 ","27,297,464 ","2,045,980,149 ",75 
202002,대전광역시,전체,일반용,"81,240 ","315,230,133 ","41,765,660,052 ",132.5 
202002,대전광역시,전체,주택용,"441,407 ","179,100,173 ","19,004,593,033 ",106.1 
202002,대전광역시,전체,합계,"589,669 ","830,839,189 ","98,808,862,881 ",118.9 
202002,부산광역시,전체,가로등,"85,864 ","16,350,802 ","1,778,287,348 ",108.8 
202002,부산광역시,전체,교육용,"1,165 ","39,167,653 ","4,358,899,082 ",111.3 
202002,부산광역시,전체,농사용,"11,626 ","11,335,643 ","562,757,605 ",49.6 
202002,부산광역시,전체,산업용,"24,931 ","691,135,077 ","87,763,899,493 ",127 
202002,부산광역시,전체,심 야,"19,624 ","34,481,945 ","2,617,266,710 ",75.9 
202002,부산광역시,전체,일반용,"188,776 ","561,514,150 ","77,300,130,438 ",137.7 
202002,부산광역시,전체,주택용,"954,418 ","428,231,976 ","48,077,251,133 ",112.3 
202002,부산광역시,전체,합계,"1,286,404 ","1,782,217,246 ","222,458,491,809 ",124.8 
202002,서울특별시,전체,가로등,"195,303 ","28,476,959 ","3,095,962,713 ",108.7 
202002,서울특별시,전체,교육용,"2,666 ","160,839,508 ","16,487,932,156 ",102.5 
202002,서울특별시,전체,농사용,"1,871 ","1,645,446 ","80,754,693 ",49.1 
202002,서울특별시,전체,산업용,"44,404 ","425,951,158 ","53,479,468,862 ",125.6 
202002,서울특별시,전체,심 야,"13,969 ","23,527,460 ","1,971,095,079 ",83.8 
202002,서울특별시,전체,일반용,"547,138 ","2,204,151,513 ","298,400,499,419 ",135.4 
202002,서울특별시,전체,주택용,"2,848,664 ","1,192,800,171 ","134,841,545,523 ",113 
202002,서울특별시,전체,합계,"3,654,015 ","4,037,392,215 ","508,357,258,445 ",125.9 
202002,세종특별자치시,전체,가로등,"13,354 ","3,016,862 ","337,627,266 ",111.9 
202002,세종특별자치시,전체,교육용,141 ,"6,781,152 ","701,781,067 ",103.5 
202002,세종특별자치시,전체,농사용,"9,515 ","7,506,138 ","364,914,540 ",48.6 
202002,세종특별자치시,전체,산업용,"1,632 ","144,025,757 ","17,974,224,679 ",124.8 
202002,세종특별자치시,전체,심 야,"7,324 ","11,977,089 ","898,146,544 ",75 
202002,세종특별자치시,전체,일반용,"13,425 ","63,368,185 ","8,814,110,708 ",139.1 
202002,세종특별자치시,전체,주택용,"53,286 ","46,599,774 ","5,159,685,189 ",110.7 
202002,세종특별자치시,전체,합계,"98,677 ","283,274,957 ","34,250,489,993 ",120.9 
202002,울산광역시,전체,가로등,"36,597 ","6,646,134 ","738,373,242 ",111.1 
202002,울산광역시,전체,교육용,426 ,"16,158,429 ","1,747,278,748 ",108.1 
202002,울산광역시,전체,농사용,"15,032 ","7,737,925 ","397,534,754 ",51.4 
202002,울산광역시,전체,산업용,"6,533 ","2,337,968,078 ","250,144,796,000 ",107 
202002,울산광역시,전체,심 야,"6,340 ","14,355,237 ","1,069,891,444 ",74.5 
202002,울산광역시,전체,일반용,"72,494 ","182,928,722 ","25,310,623,590 ",138.4 
202002,울산광역시,전체,주택용,"331,316 ","141,640,427 ","15,882,637,981 ",112.1 
202002,울산광역시,전체,합계,"468,738 ","2,707,434,952 ","295,291,135,759 ",109.1 
202002,인천광역시,전체,가로등,"69,927 ","15,474,923 ","1,721,316,444 ",111.2 
202002,인천광역시,전체,교육용,991 ,"31,592,235 ","3,464,551,878 ",109.7 
202002,인천광역시,전체,농사용,"25,385 ","11,229,172 ","580,471,034 ",51.7 
202002,인천광역시,전체,산업용,"19,562 ","1,052,733,653 ","126,217,161,060 ",119.9 
202002,인천광역시,전체,심 야,"14,962 ","33,229,357 ","2,547,040,597 ",76.7 
202002,인천광역시,전체,일반용,"139,205 ","546,250,490 ","72,881,092,857 ",133.4 
202002,인천광역시,전체,주택용,"752,936 ","371,824,070 ","42,104,742,134 ",113.2 
202002,인천광역시,전체,합계,"1,022,968 ","2,062,333,900 ","249,516,376,004 ",121 
202002,전라남도,전체,가로등,"171,373 ","20,857,934 ","2,325,028,643 ",111.5 
202002,전라남도,전체,교육용,"1,327 ","25,221,768 ","2,890,901,072 ",114.6 
202002,전라남도,전체,농사용,"290,661 ","351,144,827 ","16,733,703,847 ",47.7 
202002,전라남도,전체,산업용,"21,104 ","1,553,247,572 ","176,442,287,869 ",113.6 
202002,전라남도,전체,심 야,"43,011 ","79,401,439 ","5,944,001,159 ",74.9 
202002,전라남도,전체,일반용,"152,679 ","363,300,642 ","48,743,549,812 ",134.2 
202002,전라남도,전체,주택용,"753,863 ","225,883,905 ","25,799,150,776 ",114.2 
202002,전라남도,전체,합계,"1,434,018 ","2,619,058,087 ","278,878,623,178 ",106.5 
202002,전라북도,전체,가로등,"144,004 ","18,145,394 ","1,987,028,134 ",109.5 
202002,전라북도,전체,교육용,"1,246 ","33,941,441 ","3,688,034,810 ",108.7 
