계약종별 전력사용량 월별( 20240509 현재 ),,,,,,,
"시도 : 전체(시도), 시군구 : 전체(시 / 군 / 구)",,,,,,,
기간 : 2021년 01 월 ~ 2021년 06월,,,,,,,
년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),전기요금(원),평균판매단가(원/kWh)
202101,세종특별자치시,전체,산업용,"1,665 ","170,948,117 ","19,125,039,437 ",111.9 
202101,세종특별자치시,전체,심 야,"7,151 ","13,388,874 ","967,711,978 ",72.3 
202101,세종특별자치시,전체,일반용,"14,094 ","74,545,029 ","9,803,260,075 ",131.5 
202101,세종특별자치시,전체,주택용,"53,987 ","53,206,094 ","6,115,212,297 ",114.9 
202101,세종특별자치시,전체,합계,"100,866 ","334,175,873 ","37,640,930,389 ",112.6 
202101,울산광역시,전체,가로등,"37,605 ","7,543,510 ","786,101,092 ",104.2 
202101,울산광역시,전체,교육용,428 ,"18,477,242 ","1,814,780,169 ",98.2 
202101,울산광역시,전체,농사용,"15,985 ","8,902,285 ","424,692,187 ",47.7 
202101,울산광역시,전체,산업용,"6,582 ","2,553,522,436 ","262,074,951,732 ",102.6 
202101,울산광역시,전체,심 야,"5,835 ","14,116,895 ","1,014,809,843 ",71.9 
202101,울산광역시,전체,일반용,"72,993 ","189,617,038 ","25,573,295,923 ",134.9 
202101,울산광역시,전체,주택용,"331,342 ","151,605,608 ","17,353,676,432 ",114.5 
202101,울산광역시,전체,합계,"470,770 ","2,943,785,014 ","309,042,307,378 ",105 
202101,인천광역시,전체,가로등,"71,450 ","15,683,789 ","1,662,988,653 ",106 
202101,인천광역시,전체,교육용,977 ,"41,031,658 ","3,802,129,086 ",92.7 
202101,인천광역시,전체,농사용,"26,379 ","13,049,020 ","626,497,033 ",48 
202101,인천광역시,전체,산업용,"19,731 ","1,142,637,275 ","131,507,703,731 ",115.1 
202101,인천광역시,전체,심 야,"14,351 ","36,062,435 ","2,639,921,490 ",73.2 
202101,인천광역시,전체,일반용,"141,266 ","594,853,766 ","76,353,838,442 ",128.4 
202101,인천광역시,전체,주택용,"754,716 ","415,306,061 ","48,683,421,711 ",117.2 
202101,인천광역시,전체,합계,"1,028,870 ","2,258,624,004 ","265,276,500,146 ",117.5 
202101,전라남도,전체,가로등,"189,433 ","21,856,139 ","2,267,593,830 ",103.8 
202101,전라남도,전체,교육용,"1,333 ","37,542,087 ","3,757,437,650 ",100.1 
202101,전라남도,전체,농사용,"300,121 ","374,558,648 ","16,743,038,040 ",44.7 
202101,전라남도,전체,산업용,"21,526 ","1,695,150,791 ","181,027,906,137 ",106.8 
202101,전라남도,전체,심 야,"41,258 ","81,589,377 ","5,885,764,673 ",72.1 
202101,전라남도,전체,일반용,"156,164 ","389,556,776 ","50,734,773,089 ",130.2 
202101,전라남도,전체,주택용,"764,995 ","244,404,385 ","28,572,634,284 ",116.9 
202101,전라남도,전체,합계,"1,474,830 ","2,844,658,203 ","288,989,147,703 ",101.6 
202101,전라북도,전체,가로등,"163,425 ","18,945,180 ","1,959,953,917 ",103.5 
202101,전라북도,전체,교육용,"1,233 ","43,552,607 ","4,230,595,047 ",97.1 
202101,전라북도,전체,농사용,"160,171 ","182,383,879 ","8,227,547,806 ",45.1 
202101,전라북도,전체,산업용,"16,103 ","1,009,741,345 ","111,884,234,197 ",110.8 
202101,전라북도,전체,심 야,"58,839 ","122,732,449 ","8,761,213,188 ",71.4 
202101,전라북도,전체,일반용,"144,604 ","374,566,781 ","48,848,634,242 ",130.4 
202101,전라북도,전체,주택용,"679,034 ","245,214,143 ","28,181,639,636 ",114.9 
202101,전라북도,전체,합계,"1,223,409 ","1,997,136,384 ","212,093,818,033 ",106.2 
202101,제주특별자치도,전체,가로등,"43,619 ","4,819,637 ","479,140,584 ",99.4 
202101,제주특별자치도,전체,교육용,350 ,"13,207,786 ","1,363,729,517 ",103.3 
202101,제주특별자치도,전체,농사용,"48,264 ","157,672,763 ","6,848,881,977 ",43.4 
202101,제주특별자치도,전체,산업용,"3,751 ","55,064,868 ","6,870,458,820 ",124.8 
202101,제주특별자치도,전체,심 야,"6,586 ","14,121,324 ","1,021,817,202 ",72.4 
202101,제주특별자치도,전체,일반용,"81,645 ","182,025,780 ","24,690,397,716 ",135.6 
202101,제주특별자치도,전체,주택용,"302,251 ","91,345,430 ","11,478,799,858 ",125.7 
202101,제주특별자치도,전체,합계,"486,466 ","518,257,588 ","52,753,225,674 ",101.8 
202101,충청남도,전체,가로등,"163,062 ","16,543,578 ","1,706,835,608 ",103.2 
202101,충청남도,전체,교육용,"1,142 ","59,013,186 ","5,552,371,606 ",94.1 
202101,충청남도,전체,농사용,"207,061 ","244,561,716 ","11,017,221,818 ",45 
202101,충청남도,전체,산업용,"22,730 ","3,122,632,412 ","340,893,459,829 ",109.2 
202101,충청남도,전체,심 야,"85,609 ","207,139,040 ","15,018,073,929 ",72.5 
202101,충청남도,전체,일반용,"172,412 ","484,849,705 ","62,623,848,474 ",129.2 
202101,충청남도,전체,주택용,"802,658 ","299,456,570 ","34,699,036,442 ",115.9 
202101,충청남도,전체,합계,"1,454,674 ","4,434,196,207 ","471,510,847,706 ",106.3 
202101,충청북도,전체,가로등,"109,869 ","17,016,718 ","1,745,927,147 ",102.6 
202101,충청북도,전체,교육용,788 ,"42,033,135 ","3,796,164,258 ",90.3 
202101,충청북도,전체,농사용,"141,072 ","93,068,375 ","4,314,102,522 ",46.4 
202101,충청북도,전체,산업용,"17,899 ","1,653,737,884 ","184,666,143,361 ",111.7 
202101,충청북도,전체,심 야,"85,606 ","191,176,449 ","13,676,014,918 ",71.5 
202101,충청북도,전체,일반용,"126,582 ","371,318,609 ","47,971,398,397 ",129.2 
202101,충청북도,전체,주택용,"627,833 ","228,058,017 ","26,644,504,465 ",116.8 
202101,충청북도,전체,합계,"1,109,649 ","2,596,409,187 ","282,814,255,068 ",108.9 
202102,강원특별자치도,전체,가로등,"126,687 ","16,717,110 ","1,872,906,545 ",112 
202102,강원특별자치도,전체,교육용,"1,061 ","36,258,473 ","3,518,519,110 ",97 
202102,강원특별자치도,전체,농사용,"115,521 ","66,043,260 ","3,122,388,495 ",47.3 
202102,강원특별자치도,전체,산업용,"14,350 ","506,406,239 ","56,698,454,160 ",112 
202102,강원특별자치도,전체,심 야,"86,854 ","234,020,292 ","16,897,927,896 ",72.2 
202102,강원특별자치도,전체,일반용,"152,327 ","459,624,210 ","59,254,466,666 ",128.9 
202102,강원특별자치도,전체,주택용,"619,003 ","220,535,806 ","25,520,093,709 ",115.7 
202102,강원특별자치도,전체,합계,"1,115,803 ","1,539,605,390 ","166,884,756,581 ",108.4 
202102,경기도,전체,가로등,"370,106 ","76,352,030 ","8,476,865,124 ",111 
202102,경기도,전체,교육용,"4,555 ","162,845,439 ","15,749,688,078 ",96.7 
202102,경기도,전체,농사용,"237,799 ","283,292,921 ","12,757,834,625 ",45 
202102,경기도,전체,산업용,"133,247 ","5,870,630,052 ","667,270,548,120 ",113.7 
202102,경기도,전체,심 야,"134,388 ","391,325,043 ","28,501,351,170 ",72.8 
202102,경기도,전체,일반용,"708,695 ","2,865,372,717 ","369,785,214,367 ",129.1 
202102,경기도,전체,주택용,"3,024,122 ","1,814,356,149 ","209,738,032,163 ",115.6 
202102,경기도,전체,합계,"4,612,912 ","11,464,174,351 ","1,312,279,533,647 ",114.5 
202102,경상남도,전체,가로등,"188,591 ","24,960,644 ","2,789,550,228 ",111.8 
202102,경상남도,전체,교육용,"1,685 ","38,467,652 ","4,253,223,072 ",110.6 
202102,경상남도,전체,농사용,"221,209 ","342,887,368 ","15,365,940,614 ",44.8 
202102,경상남도,전체,산업용,"38,586 ","1,581,240,895 ","193,298,533,189 ",122.2 
202102,경상남도,전체,심 야,"81,164 ","120,234,053 ","8,740,412,824 ",72.7 
202102,경상남도,전체,일반용,"226,035 ","591,100,113 ","79,233,719,413 ",134 
202102,경상남도,전체,주택용,"1,180,958 ","432,440,289 ","48,372,899,698 ",111.9 
202102,경상남도,전체,합계,"1,938,228 ","3,131,331,014 ","352,054,279,038 ",112.4 
202102,경상북도,전체,가로등,"213,559 ","26,706,513 ","2,932,260,628 ",109.8 
202102,경상북도,전체,교육용,"1,482 ","54,991,792 ","5,486,853,391 ",99.8 
202102,경상북도,전체,농사용,"358,718 ","201,031,504 ","9,370,334,665 ",46.6 
202102,경상북도,전체,산업용,"32,735 ","2,338,234,552 ","258,401,440,006 ",110.5 
202102,경상북도,전체,심 야,"70,698 ","158,197,329 ","11,405,022,970 ",72.1 
202102,경상북도,전체,일반용,"220,311 ","516,514,482 ","67,996,384,700 ",131.6 
202102,경상북도,전체,주택용,"1,159,339 ","341,809,255 ","37,808,483,238 ",110.6 
202102,경상북도,전체,합계,"2,056,842 ","3,637,485,427 ","393,400,779,598 ",108.2 
202102,광주광역시,전체,가로등,"48,094 ","7,322,476 ","790,731,599 ",108 
202102,광주광역시,전체,교육용,629 ,"24,793,275 ","2,569,210,647 ",103.6 
202102,광주광역시,전체,농사용,"12,023 ","9,634,653 ","438,224,144 ",45.5 
202102,광주광역시,전체,산업용,"6,425 ","254,822,173 ","31,128,521,654 ",122.2 
202102,광주광역시,전체,심 야,"5,683 ","12,813,406 ","918,000,389 ",71.6 
202102,광주광역시,전체,일반용,"94,096 ","262,898,297 ","34,550,202,881 ",131.4 
202102,광주광역시,전체,주택용,"386,628 ","194,943,127 ","21,209,147,084 ",108.8 
202102,광주광역시,전체,합계,"553,578 ","767,227,407 ","91,604,038,398 ",119.4 
202102,대구광역시,전체,가로등,"64,191 ","11,661,109 ","1,234,351,621 ",105.9 
202102,대구광역시,전체,교육용,821 ,"32,881,684 ","3,345,326,836 ",101.7 
202102,대구광역시,전체,농사용,"15,617 ","8,339,797 ","399,912,920 ",48 
202102,대구광역시,전체,산업용,"20,394 ","527,516,775 ","63,347,263,835 ",120.1 
202102,대구광역시,전체,심 야,"16,649 ","28,542,478 ","2,065,743,555 ",72.4 
202102,대구광역시,전체,일반용,"155,208 ","420,898,792 ","55,542,527,468 ",132 
202102,대구광역시,전체,주택용,"656,150 ","313,147,740 ","34,071,366,469 ",108.8 
202102,대구광역시,전체,합계,"929,030 ","1,342,988,375 ","160,006,492,704 ",119.1 
202102,대전광역시,전체,가로등,"38,738 ","6,979,765 ","756,230,252 ",108.3 
202102,대전광역시,전체,교육용,618 ,"39,612,914 ","3,757,460,595 ",94.9 
202102,대전광역시,전체,농사용,"7,926 ","3,774,686 ","181,978,393 ",48.2 
202102,대전광역시,전체,산업용,"5,586 ","252,313,262 ","29,516,980,754 ",117 
202102,대전광역시,전체,심 야,"14,656 ","27,013,975 ","1,963,259,280 ",72.7 
202102,대전광역시,전체,일반용,"82,673 ","325,817,300 ","42,388,603,687 ",130.1 
202102,대전광역시,전체,주택용,"441,580 ","191,629,041 ","20,607,632,691 ",107.5 
202102,대전광역시,전체,합계,"591,777 ","847,140,943 ","99,172,145,652 ",117.1 
202102,부산광역시,전체,가로등,"87,466 ","15,357,756 ","1,653,954,568 ",107.7 
202102,부산광역시,전체,교육용,"1,140 ","41,694,853 ","4,356,514,374 ",104.5 
202102,부산광역시,전체,농사용,"12,082 ","12,590,459 ","585,100,663 ",46.5 
202102,부산광역시,전체,산업용,"24,845 ","662,287,938 ","82,705,545,836 ",124.9 
202102,부산광역시,전체,심 야,"18,596 ","32,011,524 ","2,343,532,821 ",73.2 
202102,부산광역시,전체,일반용,"189,943 ","553,258,253 ","75,179,426,136 ",135.9 
202102,부산광역시,전체,주택용,"954,242 ","445,134,316 ","49,664,153,655 ",111.6 
202102,부산광역시,전체,합계,"1,288,314 ","1,762,335,099 ","216,488,228,053 ",122.8 
202102,서울특별시,전체,가로등,"217,180 ","26,182,592 ","2,831,341,774 ",108.1 
202102,서울특별시,전체,교육용,"2,629 ","173,793,842 ","16,230,643,434 ",93.4 
202102,서울특별시,전체,농사용,"1,928 ","2,027,286 ","92,502,851 ",45.6 
202102,서울특별시,전체,산업용,"43,613 ","423,732,610 ","51,737,782,080 ",122.1 
202102,서울특별시,전체,심 야,"13,137 ","23,455,668 ","1,914,662,937 ",81.6 
202102,서울특별시,전체,일반용,"546,938 ","2,212,642,378 ","293,331,926,139 ",132.6 
202102,서울특별시,전체,주택용,"2,872,040 ","1,272,211,063 ","145,583,631,575 ",114.4 
202102,서울특별시,전체,합계,"3,697,465 ","4,134,045,439 ","511,722,490,790 ",123.8 
202102,세종특별자치시,전체,가로등,"13,975 ","3,111,585 ","343,723,650 ",110.5 
202102,세종특별자치시,전체,교육용,149 ,"7,998,599 ","763,785,961 ",95.5 
202102,세종특별자치시,전체,농사용,"9,879 ","8,611,497 ","392,028,064 ",45.5 
202102,세종특별자치시,전체,산업용,"1,663 ","149,379,414 ","17,042,589,029 ",114.1 
202102,세종특별자치시,전체,심 야,"7,134 ","12,496,456 ","905,332,710 ",72.4 
202102,세종특별자치시,전체,일반용,"14,140 ","68,302,750 ","9,222,681,884 ",135 
202102,세종특별자치시,전체,주택용,"54,013 ","54,109,517 ","6,253,091,721 ",115.6 
202102,세종특별자치시,전체,합계,"100,953 ","304,009,818 ","34,923,233,019 ",114.9 
202102,울산광역시,전체,가로등,"37,656 ","7,127,318 ","780,398,903 ",109.5 
202102,울산광역시,전체,교육용,430 ,"15,757,306 ","1,602,269,832 ",101.7 
202102,울산광역시,전체,농사용,"16,050 ","8,680,860 ","417,410,945 ",48.1 
202102,울산광역시,전체,산업용,"6,573 ","2,274,936,033 ","234,402,366,726 ",103 
202102,울산광역시,전체,심 야,"5,796 ","13,187,950 ","950,047,503 ",72 
202102,울산광역시,전체,일반용,"72,954 ","179,203,800 ","24,579,603,991 ",137.2 
202102,울산광역시,전체,주택용,"331,286 ","147,901,801 ","16,627,037,109 ",112.4 
202102,울산광역시,전체,합계,"470,745 ","2,646,795,068 ","279,359,135,009 ",105.5 
202102,인천광역시,전체,가로등,"71,491 ","14,405,029 ","1,591,115,095 ",110.5 
202102,인천광역시,전체,교육용,978 ,"33,528,394 ","3,358,176,617 ",100.2 
202102,인천광역시,전체,농사용,"26,378 ","12,553,036 ","607,672,138 ",48.4 
202102,인천광역시,전체,산업용,"19,748 ","1,039,257,457 ","122,319,480,322 ",117.7 
202102,인천광역시,전체,심 야,"14,291 ","34,309,121 ","2,514,170,139 ",73.3 
202102,인천광역시,전체,일반용,"141,323 ","556,369,967 ","72,693,594,407 ",130.7 
202102,인천광역시,전체,주택용,"754,660 ","399,007,877 ","45,518,986,469 ",114.1 
202102,인천광역시,전체,합계,"1,028,869 ","2,089,430,881 ","248,603,195,187 ",119 
202102,전라남도,전체,가로등,"190,119 ","20,402,644 ","2,249,001,776 ",110.2 
202102,전라남도,전체,교육용,"1,332 ","27,383,968 ","3,061,318,718 ",111.8 
202102,전라남도,전체,농사용,"300,427 ","370,783,149 ","16,635,319,231 ",44.9 
202102,전라남도,전체,산업용,"21,572 ","1,636,483,186 ","175,134,957,635 ",107 
202102,전라남도,전체,심 야,"41,122 ","77,861,214 ","5,628,772,171 ",72.3 
202102,전라남도,전체,일반용,"156,384 ","369,365,629 ","48,816,382,035 ",132.2 
202102,전라남도,전체,주택용,"765,827 ","236,620,407 ","27,101,242,486 ",114.5 
202102,전라남도,전체,합계,"1,476,783 ","2,738,900,197 ","278,626,994,052 ",101.7 
202102,전라북도,전체,가로등,"157,817 ","17,616,571 ","1,900,656,166 ",107.9 
202102,전라북도,전체,교육용,"1,234 ","36,478,108 ","3,754,074,533 ",102.9 
