계약종별 전력사용량 월별( 20240509 현재 ),,,,,,,
"시도 : 전체(시도), 시군구 : 전체(시 / 군 / 구)",,,,,,,
기간 : 2022년 01 월 ~ 2022년 06월,,,,,,,
년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),전기요금(원),평균판매단가(원/kWh)
202205,전체(시도),전체(시 / 군 / 구),일반용,"3,401,019 ","8,997,451,674 ","1,118,797,645,346 ",124.3 
202205,전체(시도),전체(시 / 군 / 구),교육용,"20,947 ","553,213,811 ","54,776,938,547 ",99.0 
202205,전체(시도),전체(시 / 군 / 구),산업용,"435,271 ","24,573,534,999 ","2,478,929,972,252 ",100.9 
202205,전체(시도),전체(시 / 군 / 구),농사용,"1,992,861 ","1,440,220,368 ","80,662,618,552 ",56.0 
202205,전체(시도),전체(시 / 군 / 구),가로등,"2,247,590 ","264,288,160 ","34,065,963,192 ",128.9 
202205,전체(시도),전체(시 / 군 / 구),심 야,"713,102 ","573,935,629 ","36,517,679,434 ",63.6 
202206,전체(시도),전체(시 / 군 / 구),주택용,"15,752,767 ","5,991,465,345 ","689,146,817,218 ",115.0 
202206,전체(시도),전체(시 / 군 / 구),일반용,"3,411,650 ","9,973,544,076 ","1,389,039,955,434 ",139.3 
202206,전체(시도),전체(시 / 군 / 구),교육용,"20,922 ","641,474,471 ","76,118,676,675 ",118.7 
202206,전체(시도),전체(시 / 군 / 구),산업용,"435,643 ","24,148,595,424 ","2,945,440,522,392 ",122.0 
202206,전체(시도),전체(시 / 군 / 구),농사용,"2,001,940 ","1,563,523,402 ","85,217,397,363 ",54.5 
202206,전체(시도),전체(시 / 군 / 구),가로등,"2,263,891 ","253,212,685 ","33,573,300,274 ",132.6 
202206,전체(시도),전체(시 / 군 / 구),심 야,"711,031 ","417,015,124 ","27,901,044,582 ",66.9 
합계,합계,합계,합계,"147,693,177","271,987,453,956","30,032,401,512,645",110.4
,,,,,,,
년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),전기요금(원),평균판매단가(원/kWh)
202201,강원특별자치도,전체,가로등,"131,784 ","17,414,132 ","1,924,962,228 ",110.5 
202201,강원특별자치도,전체,교육용,"1,049 ","43,825,900 ","4,268,122,127 ",97.4 
202201,강원특별자치도,전체,농사용,"121,724 ","68,893,777 ","3,489,020,497 ",50.6 
202201,강원특별자치도,전체,산업용,"14,616 ","597,339,963 ","67,242,549,588 ",112.6 
202201,강원특별자치도,전체,심 야,"84,713 ","225,803,446 ","16,948,913,183 ",75.1 
202201,강원특별자치도,전체,일반용,"157,162 ","520,419,913 ","66,764,827,352 ",128.3 
202201,강원특별자치도,전체,주택용,"628,973 ","225,484,334 ","27,294,909,837 ",121.1 
202201,강원특별자치도,전체,합계,"1,140,021 ","1,699,181,465 ","187,933,304,812 ",110.6 
202201,경기도,전체,가로등,"382,148 ","80,047,151 ","8,812,703,471 ",110.1 
202201,경기도,전체,교육용,"4,555 ","219,838,431 ","20,941,949,559 ",95.3 
202201,경기도,전체,농사용,"246,715 ","311,019,088 ","14,882,811,696 ",47.9 
202201,경기도,전체,산업용,"135,270 ","6,755,104,068 ","774,233,468,585 ",114.6 
202201,경기도,전체,심 야,"129,228 ","382,829,415 ","28,979,808,001 ",75.7 
202201,경기도,전체,일반용,"734,540 ","3,325,095,546 ","426,585,035,118 ",128.3 
202201,경기도,전체,주택용,"3,055,110 ","1,890,031,706 ","228,902,706,131 ",121.1 
202201,경기도,전체,합계,"4,687,566 ","12,963,965,405 ","1,503,338,482,561 ",116 
202201,경상남도,전체,가로등,"195,291 ","26,717,789 ","2,911,878,188 ",109 
202201,경상남도,전체,교육용,"1,689 ","47,860,734 ","5,179,749,328 ",108.2 
202201,경상남도,전체,농사용,"228,656 ","372,929,740 ","17,728,211,654 ",47.5 
202201,경상남도,전체,산업용,"38,878 ","1,765,138,080 ","215,946,797,549 ",122.3 
202201,경상남도,전체,심 야,"78,159 ","115,420,451 ","8,706,484,809 ",75.4 
202201,경상남도,전체,일반용,"230,681 ","656,066,103 ","87,614,966,382 ",133.5 
202201,경상남도,전체,주택용,"1,186,771 ","446,066,633 ","52,838,907,982 ",118.5 
202201,경상남도,전체,합계,"1,960,125 ","3,430,199,530 ","390,926,995,892 ",114 
202201,경상북도,전체,가로등,"219,750 ","28,289,428 ","3,041,744,055 ",107.5 
202201,경상북도,전체,교육용,"1,480 ","69,423,995 ","6,820,473,156 ",98.2 
202201,경상북도,전체,농사용,"373,179 ","218,489,861 ","10,807,031,313 ",49.5 
202201,경상북도,전체,산업용,"33,157 ","2,741,382,170 ","304,625,400,747 ",111.1 
202201,경상북도,전체,심 야,"68,426 ","151,787,279 ","11,369,704,039 ",74.9 
202201,경상북도,전체,일반용,"226,210 ","572,815,825 ","75,406,737,288 ",131.6 
202201,경상북도,전체,주택용,"1,168,089 ","349,923,721 ","40,970,181,908 ",117.1 
202201,경상북도,전체,합계,"2,090,291 ","4,132,112,279 ","453,041,272,506 ",109.6 
202201,광주광역시,전체,가로등,"48,584 ","7,771,133 ","832,652,765 ",107.1 
202201,광주광역시,전체,교육용,630 ,"32,871,796 ","3,320,526,650 ",101 
202201,광주광역시,전체,농사용,"12,404 ","11,105,339 ","528,517,682 ",47.6 
202201,광주광역시,전체,산업용,"6,505 ","278,238,937 ","34,171,634,645 ",122.8 
202201,광주광역시,전체,심 야,"5,407 ","12,130,177 ","905,937,426 ",74.7 
202201,광주광역시,전체,일반용,"96,292 ","286,008,367 ","37,680,437,344 ",131.7 
202201,광주광역시,전체,주택용,"388,887 ","197,757,097 ","22,553,481,913 ",114 
202201,광주광역시,전체,합계,"558,709 ","825,882,846 ","99,993,188,425 ",121.1 
202201,대구광역시,전체,가로등,"65,097 ","12,424,748 ","1,322,806,862 ",106.5 
202201,대구광역시,전체,교육용,824 ,"39,342,064 ","3,980,751,933 ",101.2 
202201,대구광역시,전체,농사용,"16,454 ","9,240,998 ","464,743,237 ",50.3 
202201,대구광역시,전체,산업용,"20,288 ","581,251,315 ","70,128,719,666 ",120.7 
202201,대구광역시,전체,심 야,"15,737 ","26,464,127 ","1,990,872,119 ",75.2 
202201,대구광역시,전체,일반용,"157,580 ","461,761,070 ","60,713,136,059 ",131.5 
202201,대구광역시,전체,주택용,"652,218 ","319,032,372 ","36,242,874,242 ",113.6 
202201,대구광역시,전체,합계,"928,198 ","1,449,516,694 ","174,843,904,118 ",120.6 
202201,대전광역시,전체,가로등,"39,385 ","7,042,079 ","768,823,514 ",109.2 
202201,대전광역시,전체,교육용,612 ,"45,470,460 ","4,311,477,066 ",94.8 
202201,대전광역시,전체,농사용,"8,374 ","4,297,490 ","217,784,660 ",50.7 
202201,대전광역시,전체,산업용,"5,602 ","278,847,200 ","32,807,220,743 ",117.7 
202201,대전광역시,전체,심 야,"13,882 ","25,115,009 ","1,894,202,788 ",75.4 
202201,대전광역시,전체,일반용,"84,625 ","360,503,489 ","46,688,978,334 ",129.5 
202201,대전광역시,전체,주택용,"442,609 ","191,947,666 ","21,471,292,757 ",111.9 
202201,대전광역시,전체,합계,"595,089 ","913,223,393 ","108,159,779,862 ",118.4 
202201,부산광역시,전체,가로등,"89,116 ","15,787,359 ","1,687,855,028 ",106.9 
202201,부산광역시,전체,교육용,"1,147 ","44,999,397 ","4,882,512,581 ",108.5 
202201,부산광역시,전체,농사용,"12,591 ","14,153,521 ","698,549,144 ",49.4 
202201,부산광역시,전체,산업용,"24,690 ","740,664,531 ","91,621,624,355 ",123.7 
202201,부산광역시,전체,심 야,"17,659 ","30,247,093 ","2,313,360,262 ",76.5 
202201,부산광역시,전체,일반용,"193,617 ","624,407,111 ","84,004,785,020 ",134.5 
202201,부산광역시,전체,주택용,"952,410 ","450,660,091 ","52,059,024,370 ",115.5 
202201,부산광역시,전체,합계,"1,291,230 ","1,920,919,103 ","237,267,710,760 ",123.5 
202201,서울특별시,전체,가로등,"218,527 ","26,845,408 ","2,850,643,445 ",106.2 
202201,서울특별시,전체,교육용,"2,602 ","206,767,204 ","19,441,307,587 ",94 
202201,서울특별시,전체,농사용,"1,952 ","2,385,867 ","114,458,313 ",48 
202201,서울특별시,전체,산업용,"43,065 ","454,360,497 ","55,040,047,084 ",121.1 
202201,서울특별시,전체,심 야,"12,260 ","22,836,284 ","1,929,658,531 ",84.5 
202201,서울특별시,전체,일반용,"553,491 ","2,500,834,252 ","328,390,432,066 ",131.3 
202201,서울특별시,전체,주택용,"2,884,708 ","1,303,987,955 ","156,687,439,742 ",120.2 
202201,서울특별시,전체,합계,"3,716,605 ","4,518,017,467 ","564,453,986,768 ",124.9 
202201,세종특별자치시,전체,가로등,"14,424 ","3,395,890 ","366,004,482 ",107.8 
202201,세종특별자치시,전체,교육용,152 ,"10,253,868 ","952,309,697 ",92.9 
202201,세종특별자치시,전체,농사용,"10,322 ","8,828,997 ","427,691,923 ",48.4 
202201,세종특별자치시,전체,산업용,"1,692 ","172,207,245 ","19,732,074,280 ",114.6 
202201,세종특별자치시,전체,심 야,"6,939 ","12,185,272 ","919,435,423 ",75.5 
202201,세종특별자치시,전체,일반용,"15,169 ","-560,490,206 ","-33,473,868,153 ",59.7 
202201,세종특별자치시,전체,주택용,"54,869 ","54,906,157 ","6,494,019,116 ",118.3 
202201,세종특별자치시,전체,합계,"103,567 ","-298,712,777 ","-4,582,333,232 ",15.3 
202201,울산광역시,전체,가로등,"38,707 ","7,677,068 ","825,942,810 ",107.6 
202201,울산광역시,전체,교육용,428 ,"20,610,828 ","2,049,438,963 ",99.4 
202201,울산광역시,전체,농사용,"17,103 ","9,061,383 ","465,115,788 ",51.3 
202201,울산광역시,전체,산업용,"6,559 ","2,513,405,723 ","264,327,353,144 ",105.2 
202201,울산광역시,전체,심 야,"5,309 ","12,323,067 ","920,866,744 ",74.7 
202201,울산광역시,전체,일반용,"74,242 ","197,859,614 ","26,937,580,246 ",136.1 
202201,울산광역시,전체,주택용,"329,851 ","146,988,417 ","17,059,201,855 ",116.1 
202201,울산광역시,전체,합계,"472,199 ","2,907,926,100 ","312,585,499,550 ",107.5 
202201,인천광역시,전체,가로등,"74,022 ","15,647,969 ","1,716,019,064 ",109.7 
202201,인천광역시,전체,교육용,976 ,"42,571,521 ","4,159,150,531 ",97.7 
202201,인천광역시,전체,농사용,"27,482 ","13,104,698 ","677,593,296 ",51.7 
202201,인천광역시,전체,산업용,"19,969 ","1,209,438,361 ","141,152,488,364 ",116.7 
202201,인천광역시,전체,심 야,"13,740 ","32,501,766 ","2,476,663,328 ",76.2 
202201,인천광역시,전체,일반용,"145,011 ","648,982,703 ","83,729,044,929 ",129 
202201,인천광역시,전체,주택용,"757,528 ","418,362,640 ","50,032,430,457 ",119.6 
202201,인천광역시,전체,합계,"1,038,728 ","2,380,609,658 ","283,943,389,969 ",119.3 
202201,전라남도,전체,가로등,"198,301 ","21,772,776 ","2,340,319,232 ",107.5 
202201,전라남도,전체,교육용,"1,327 ","36,840,929 ","3,851,343,238 ",104.5 
202201,전라남도,전체,농사용,"310,132 ","407,398,058 ","19,469,913,457 ",47.8 
202201,전라남도,전체,산업용,"21,927 ","1,907,230,349 ","209,549,611,362 ",109.9 
202201,전라남도,전체,심 야,"39,450 ","73,150,061 ","5,504,915,183 ",75.3 
202201,전라남도,전체,일반용,"159,871 ","399,241,693 ","54,308,663,275 ",136 
202201,전라남도,전체,주택용,"775,112 ","242,642,494 ","29,412,110,268 ",121.2 
202201,전라남도,전체,합계,"1,506,120 ","3,088,276,360 ","324,436,876,015 ",105.1 
202201,전라북도,전체,가로등,"161,591 ","18,787,082 ","1,970,150,239 ",104.9 
202201,전라북도,전체,교육용,"1,226 ","41,636,226 ","4,229,173,759 ",101.6 
202201,전라북도,전체,농사용,"166,351 ","188,396,157 ","9,120,553,446 ",48.4 
202201,전라북도,전체,산업용,"16,435 ","1,015,728,920 ","115,599,468,256 ",113.8 
202201,전라북도,전체,심 야,"56,677 ","111,524,963 ","8,290,415,144 ",74.3 
202201,전라북도,전체,일반용,"147,881 ","394,404,696 ","51,634,181,393 ",130.9 
202201,전라북도,전체,주택용,"686,565 ","238,834,399 ","28,097,544,670 ",117.6 
202201,전라북도,전체,합계,"1,236,726 ","2,009,312,443 ","218,941,486,907 ",109 
202201,제주특별자치도,전체,가로등,"50,883 ","4,754,753 ","487,609,274 ",102.6 
202201,제주특별자치도,전체,교육용,349 ,"13,510,235 ","1,462,081,480 ",108.2 
202201,제주특별자치도,전체,농사용,"49,784 ","159,793,103 ","7,472,879,726 ",46.8 
202201,제주특별자치도,전체,산업용,"3,792 ","57,808,185 ","7,261,398,163 ",125.6 
202201,제주특별자치도,전체,심 야,"6,401 ","14,123,812 ","1,057,685,627 ",74.9 
202201,제주특별자치도,전체,일반용,"86,041 ","212,361,517 ","28,599,575,385 ",134.7 
202201,제주특별자치도,전체,주택용,"307,305 ","91,002,129 ","11,674,534,974 ",128.3 
202201,제주특별자치도,전체,합계,"504,555 ","553,353,734 ","58,015,764,629 ",104.8 
202201,충청남도,전체,가로등,"169,080 ","16,901,398 ","1,808,949,702 ",107 
202201,충청남도,전체,교육용,"1,141 ","59,336,037 ","5,796,722,708 ",97.7 
202201,충청남도,전체,농사용,"215,866 ","255,823,153 ","12,313,845,469 ",48.1 
202201,충청남도,전체,산업용,"23,208 ","3,272,725,902 ","364,552,653,063 ",111.4 
202201,충청남도,전체,심 야,"83,084 ","190,136,503 ","14,358,499,247 ",75.5 
202201,충청남도,전체,일반용,"178,500 ","514,446,832 ","66,768,388,291 ",129.8 
202201,충청남도,전체,주택용,"814,590 ","297,780,855 ","35,639,582,739 ",119.7 
202201,충청남도,전체,합계,"1,485,469 ","4,607,150,680 ","501,238,641,219 ",108.8 
202201,충청북도,전체,가로등,"114,457 ","17,152,774 ","1,813,944,172 ",105.8 
202201,충청북도,전체,교육용,792 ,"42,032,133 ","3,965,351,127 ",94.3 
202201,충청북도,전체,농사용,"146,285 ","95,516,205 ","4,746,431,998 ",49.7 
202201,충청북도,전체,산업용,"18,355 ","1,715,061,059 ","195,793,242,894 ",114.2 
202201,충청북도,전체,심 야,"83,702 ","175,829,538 ","13,060,650,964 ",74.3 
202201,충청북도,전체,일반용,"130,636 ","398,033,350 ","52,076,147,507 ",130.8 
202201,충청북도,전체,주택용,"637,239 ","224,765,161 ","26,949,968,805 ",119.9 
202201,충청북도,전체,합계,"1,131,466 ","2,668,390,220 ","298,405,737,467 ",111.8 
202202,강원특별자치도,전체,가로등,"132,327 ","16,675,383 ","1,908,360,018 ",114.4 
202202,강원특별자치도,전체,교육용,"1,048 ","37,895,926 ","3,730,123,645 ",98.4 
202202,강원특별자치도,전체,농사용,"121,742 ","70,534,212 ","3,554,869,715 ",50.4 
202202,강원특별자치도,전체,산업용,"14,649 ","532,696,066 ","60,740,707,446 ",114 
202202,강원특별자치도,전체,심 야,"84,540 ","233,071,212 ","17,493,663,679 ",75.1 
202202,강원특별자치도,전체,일반용,"157,410 ","503,901,688 ","65,053,040,288 ",129.1 
202202,강원특별자치도,전체,주택용,"629,183 ","225,805,453 ","27,526,022,220 ",121.9 
202202,강원특별자치도,전체,합계,"1,140,899 ","1,620,579,940 ","180,006,787,011 ",111.1 
202202,경기도,전체,가로등,"382,643 ","75,872,683 ","8,673,750,310 ",114.3 
202202,경기도,전체,교육용,"4,560 ","174,564,897 ","17,232,852,383 ",98.7 
202202,경기도,전체,농사용,"246,743 ","312,977,986 ","14,979,788,515 ",47.9 
202202,경기도,전체,산업용,"135,380 ","6,191,464,495 ","720,513,209,955 ",116.4 
202202,경기도,전체,심 야,"128,758 ","387,891,584 ","29,354,323,078 ",75.7 
202202,경기도,전체,일반용,"736,096 ","3,198,597,152 ","413,523,838,563 ",129.3 
202202,경기도,전체,주택용,"3,055,412 ","1,873,170,590 ","225,865,422,730 ",120.6 
202202,경기도,전체,합계,"4,689,592 ","12,214,539,387 ","1,430,143,185,534 ",117.1 
202202,경상남도,전체,가로등,"195,711 ","25,323,678 ","2,892,459,363 ",114.2 
202202,경상남도,전체,교육용,"1,691 ","40,935,732 ","4,676,700,704 ",114.2 
202202,경상남도,전체,농사용,"228,879 ","358,011,105 ","17,131,229,271 ",47.9 
202202,경상남도,전체,산업용,"38,849 ","1,586,666,668 ","198,529,357,398 ",125.1 
202202,경상남도,전체,심 야,"77,884 ","118,059,841 ","8,901,447,424 ",75.4 
202202,경상남도,전체,일반용,"230,877 ","638,828,323 ","85,660,111,104 ",134.1 
202202,경상남도,전체,주택용,"1,186,225 ","441,602,906 ","51,949,232,845 ",117.6 
202202,경상남도,전체,합계,"1,960,116 ","3,209,428,253 ","369,740,538,109 ",115.2 
202202,경상북도,전체,가로등,"220,338 ","26,648,576 ","3,037,652,219 ",114 
202202,경상북도,전체,교육용,"1,482 ","59,855,253 ","6,083,991,291 ",101.6 
202202,경상북도,전체,농사용,"373,135 ","218,234,010 ","10,805,482,527 ",49.5 
202202,경상북도,전체,산업용,"33,170 ","2,438,736,413 ","280,223,492,188 ",114.9 
202202,경상북도,전체,심 야,"68,197 ","155,761,528 ","11,668,412,357 ",74.9 
202202,경상북도,전체,일반용,"226,750 ","568,906,403 ","75,728,028,970 ",133.1 
202202,경상북도,전체,주택용,"1,169,274 ","349,123,287 ","40,990,505,952 ",117.4 
202202,경상북도,전체,합계,"2,092,346 ","3,817,265,470 ","428,537,565,504 ",112.3 
202202,광주광역시,전체,가로등,"48,666 ","7,319,103 ","813,104,984 ",111.1 
202202,광주광역시,전체,교육용,629 ,"25,763,164 ","2,715,183,338 ",105.4 
202202,광주광역시,전체,농사용,"12,409 ","10,709,646 ","512,778,602 ",47.9 
202202,광주광역시,전체,산업용,"6,510 ","256,353,424 ","32,020,473,613 ",124.9 
202202,광주광역시,전체,심 야,"5,375 ","12,088,672 ","901,330,420 ",74.6 
202202,광주광역시,전체,일반용,"96,496 ","278,313,685 ","36,822,822,864 ",132.3 
202202,광주광역시,전체,주택용,"388,977 ","197,988,897 ","22,593,449,880 ",114.1 
202202,광주광역시,전체,합계,"559,062 ","788,536,591 ","96,379,143,701 ",122.2 
202202,대구광역시,전체,가로등,"65,073 ","11,674,498 ","1,282,158,555 ",109.8 
202202,대구광역시,전체,교육용,823 ,"35,207,941 ","3,668,381,941 ",104.2 
202202,대구광역시,전체,농사용,"16,483 ","9,450,795 ","476,289,128 ",50.4 
202202,대구광역시,전체,산업용,"20,301 ","540,481,749 ","66,318,393,080 ",122.7 
202202,대구광역시,전체,심 야,"15,690 ","26,728,906 ","2,009,174,761 ",75.2 
202202,대구광역시,전체,일반용,"157,734 ","444,821,658 ","58,934,806,012 ",132.5 
202202,대구광역시,전체,주택용,"651,608 ","320,259,795 ","36,434,069,237 ",113.8 
202202,대구광역시,전체,합계,"927,712 ","1,388,625,342 ","169,123,272,714 ",121.8 
202202,대전광역시,전체,가로등,"39,317 ","6,685,286 ","752,657,474 ",112.6 
202202,대전광역시,전체,교육용,614 ,"40,048,441 ","3,904,300,778 ",97.5 
202202,대전광역시,전체,농사용,"8,377 ","4,324,439 ","218,744,344 ",50.6 
202202,대전광역시,전체,산업용,"5,614 ","254,540,977 ","30,384,682,014 ",119.4 
202202,대전광역시,전체,심 야,"13,850 ","25,615,109 ","1,926,304,496 ",75.2 
202202,대전광역시,전체,일반용,"84,705 ","348,017,858 ","45,313,174,738 ",130.2 
202202,대전광역시,전체,주택용,"442,728 ","193,287,538 ","21,660,123,566 ",112.1 
202202,대전광역시,전체,합계,"595,205 ","872,519,648 ","104,159,987,410 ",119.4 
202202,부산광역시,전체,가로등,"89,175 ","15,095,225 ","1,671,684,451 ",110.7 
202202,부산광역시,전체,교육용,"1,147 ","44,204,920 ","4,804,764,577 ",108.7 
202202,부산광역시,전체,농사용,"12,608 ","13,655,067 ","682,066,700 ",49.9 
202202,부산광역시,전체,산업용,"24,672 ","656,486,665 ","85,078,087,830 ",129.6 
202202,부산광역시,전체,심 야,"17,589 ","30,669,995 ","2,339,307,816 ",76.3 
202202,부산광역시,전체,일반용,"193,814 ","603,724,086 ","81,776,491,462 ",135.5 
202202,부산광역시,전체,주택용,"952,336 ","452,812,046 ","52,452,443,358 ",115.8 
202202,부산광역시,전체,합계,"1,291,341 ","1,816,648,004 ","228,804,846,194 ",125.9 
202202,서울특별시,전체,가로등,"218,819 ","25,056,386 ","2,802,923,695 ",111.9 
202202,서울특별시,전체,교육용,"2,605 ","188,852,554 ","18,078,680,076 ",95.7 
202202,서울특별시,전체,농사용,"1,957 ","2,409,922 ","116,162,144 ",48.2 
202202,서울특별시,전체,산업용,"43,053 ","433,826,306 ","52,880,282,748 ",121.9 
202202,서울특별시,전체,심 야,"12,190 ","22,686,443 ","1,906,992,977 ",84.1 
202202,서울특별시,전체,일반용,"554,337 ","2,370,563,890 ","315,006,986,596 ",132.9 
202202,서울특별시,전체,주택용,"2,885,321 ","1,283,978,502 ","152,901,568,429 ",119.1 
202202,서울특별시,전체,합계,"3,718,282 ","4,327,374,003 ","543,693,596,665 ",125.6 
202202,세종특별자치시,전체,가로등,"14,449 ","3,257,429 ","363,884,011 ",111.7 
202202,세종특별자치시,전체,교육용,152 ,"8,216,480 ","814,581,871 ",99.1 
202202,세종특별자치시,전체,농사용,"10,287 ","8,987,458 ","435,193,044 ",48.4 
202202,세종특별자치시,전체,산업용,"1,694 ","155,383,347 ","18,121,089,845 ",116.6 
202202,세종특별자치시,전체,심 야,"6,877 ","12,327,945 ","929,734,843 ",75.4 
202202,세종특별자치시,전체,일반용,"15,226 ","75,866,546 ","10,209,796,562 ",134.6 
202202,세종특별자치시,전체,주택용,"54,849 ","56,278,167 ","6,775,667,374 ",120.4 
202202,세종특별자치시,전체,합계,"103,534 ","320,317,372 ","37,649,947,550 ",117.5 
202202,울산광역시,전체,가로등,"38,758 ","7,267,397 ","817,468,549 ",112.5 
202202,울산광역시,전체,교육용,428 ,"16,669,444 ","1,738,086,381 ",104.3 
202202,울산광역시,전체,농사용,"17,154 ","9,190,903 ","471,675,147 ",51.3 
202202,울산광역시,전체,산업용,"6,558 ","2,287,102,222 ","242,407,213,264 ",106 
202202,울산광역시,전체,심 야,"5,280 ","12,691,170 ","948,056,685 ",74.7 
202202,울산광역시,전체,일반용,"74,258 ","193,347,423 ","26,449,894,400 ",136.8 
202202,울산광역시,전체,주택용,"329,434 ","148,391,010 ","17,378,707,902 ",117.1 
202202,울산광역시,전체,합계,"471,870 ","2,674,659,569 ","290,211,102,328 ",108.5 
202202,인천광역시,전체,가로등,"74,114 ","14,659,823 ","1,666,765,369 ",113.7 
202202,인천광역시,전체,교육용,978 ,"37,308,786 ","3,971,829,930 ",106.5 
202202,인천광역시,전체,농사용,"27,433 ","13,130,062 ","677,029,165 ",51.6 
202202,인천광역시,전체,산업용,"19,972 ","1,050,793,634 ","127,542,492,793 ",121.4 
202202,인천광역시,전체,심 야,"13,670 ","33,094,413 ","2,521,075,873 ",76.2 
202202,인천광역시,전체,일반용,"145,285 ","617,366,198 ","80,597,093,064 ",130.5 
202202,인천광역시,전체,주택용,"756,986 ","415,156,388 ","49,249,917,975 ",118.6 
202202,인천광역시,전체,합계,"1,038,438 ","2,181,509,304 ","266,226,204,169 ",122 
202202,전라남도,전체,가로등,"198,619 ","20,559,816 ","2,345,047,569 ",114.1 
202202,전라남도,전체,교육용,"1,328 ","26,828,854 ","3,020,566,795 ",112.6 
202202,전라남도,전체,농사용,"310,336 ","418,138,637 ","19,921,228,974 ",47.6 
202202,전라남도,전체,산업용,"21,956 ","1,710,029,185 ","186,394,368,549 ",109 
202202,전라남도,전체,심 야,"39,321 ","75,446,339 ","5,674,251,821 ",75.2 
202202,전라남도,전체,일반용,"160,236 ","392,777,152 ","52,474,978,093 ",133.6 
202202,전라남도,전체,주택용,"776,104 ","243,252,410 ","29,711,852,531 ",122.1 
202202,전라남도,전체,합계,"1,507,900 ","2,887,032,393 ","299,542,294,332 ",103.8 
202202,전라북도,전체,가로등,"161,638 ","17,480,095 ","1,958,685,444 ",112.1 
202202,전라북도,전체,교육용,"1,229 ","37,083,203 ","3,912,852,768 ",105.5 
